msisdn,datetime,cell_id,latitude,longitude,data_type,service
subscribers_00041,9/25/2025 18:02,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/25/2025 19:56,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/25/2025 22:00,33625,-1.2736,36.915,CDR,2G
subscribers_00041,9/25/2025 22:24,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/26/2025 0:02,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/26/2025 5:11,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/26/2025 6:20,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/26/2025 8:45,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/26/2025 10:21,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/26/2025 13:27,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/26/2025 13:31,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/26/2025 13:35,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/26/2025 13:41,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/26/2025 14:49,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/26/2025 15:46,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/26/2025 17:10,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/26/2025 17:15,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/26/2025 18:35,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/26/2025 20:13,34526,-1.2139,36.9237,CDR,2G
subscribers_00041,9/26/2025 21:55,36701,-1.2886,36.9508,IPDR,2G
subscribers_00041,9/27/2025 7:13,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/27/2025 8:28,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/27/2025 11:11,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/27/2025 13:00,44747,-1.4106,36.9488,CDR,3G
subscribers_00041,9/27/2025 14:45,33597,-1.2674,36.9147,CDR,2G
subscribers_00041,9/27/2025 15:26,33597,-1.2674,36.9147,CDR,2G
subscribers_00041,9/27/2025 16:58,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/27/2025 18:38,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/27/2025 18:44,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/27/2025 21:10,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/27/2025 21:48,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/28/2025 1:18,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/28/2025 6:25,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/28/2025 7:41,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/28/2025 9:24,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/28/2025 9:27,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/28/2025 11:24,1846,-1.2208,36.6617,CDR,2G
subscribers_00041,9/28/2025 12:21,12176,-1.323,36.8024,CDR,2G
subscribers_00041,9/28/2025 12:26,12176,-1.323,36.8024,CDR,2G
subscribers_00041,9/28/2025 15:55,12176,-1.323,36.8024,CDR,2G
subscribers_00041,9/28/2025 17:11,12176,-1.323,36.8024,CDR,2G
subscribers_00041,9/28/2025 19:55,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/28/2025 21:27,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/28/2025 22:10,36701,-1.2886,36.9508,CDR,2G
subscribers_00041,9/28/2025 23:16,36701,-1.2886,36.9508,CDR,2G
subscribers_00042,9/22/2025 6:29,7240,-1.2649,36.7469,CDR,2G
subscribers_00042,9/22/2025 9:03,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/22/2025 11:54,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/22/2025 15:24,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/22/2025 15:28,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/22/2025 19:18,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/22/2025 23:45,24620,-1.3158,36.8736,CDR,2G
subscribers_00042,9/23/2025 7:19,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/23/2025 9:31,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/23/2025 10:57,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/23/2025 12:56,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/23/2025 15:15,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/23/2025 17:55,36461,-1.4037,36.9473,CDR,2G
subscribers_00042,9/23/2025 19:26,36461,-1.4037,36.9473,CDR,2G
subscribers_00042,9/23/2025 19:30,36461,-1.4037,36.9473,CDR,2G
subscribers_00042,9/24/2025 9:24,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/24/2025 12:00,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/24/2025 14:37,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/24/2025 14:41,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/24/2025 16:25,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/24/2025 16:45,20140,-1.2439,36.8446,CDR,2G
subscribers_00042,9/24/2025 17:34,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/24/2025 20:40,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/24/2025 21:50,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/25/2025 0:34,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/25/2025 9:02,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/25/2025 9:06,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/25/2025 10:55,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/25/2025 14:10,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/25/2025 15:25,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/25/2025 18:15,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/25/2025 19:17,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/25/2025 19:48,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/25/2025 22:43,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/26/2025 2:21,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/26/2025 10:15,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/26/2025 13:41,5206,-1.321,36.7181,CDR,2G
subscribers_00042,9/26/2025 18:09,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/26/2025 20:58,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/26/2025 21:02,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/26/2025 22:55,4427,-1.2983,36.7026,CDR,2G
subscribers_00042,9/27/2025 11:08,44140,-1.2436,36.8693,IPDR,3G
subscribers_00042,9/27/2025 12:17,11822,-1.2951,36.7993,CDR,2G
subscribers_00042,9/27/2025 13:42,11822,-1.2951,36.7993,CDR,2G
subscribers_00042,9/27/2025 13:48,11822,-1.2951,36.7993,CDR,2G
subscribers_00042,9/27/2025 13:53,11822,-1.2951,36.7993,CDR,2G
subscribers_00042,9/27/2025 14:40,11822,-1.2951,36.7993,CDR,2G
subscribers_00042,9/27/2025 14:52,15499,-1.2815,36.8223,CDR,2G
subscribers_00042,9/27/2025 18:07,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/27/2025 18:10,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/27/2025 18:43,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/28/2025 2:09,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/28/2025 2:37,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/28/2025 7:27,4476,-1.3009,36.7038,CDR,2G
subscribers_00042,9/28/2025 10:02,41637,-1.2298,36.8041,IPDR,4G
subscribers_00042,9/28/2025 11:05,6849,-1.2694,36.7421,CDR,2G
subscribers_00042,9/28/2025 11:36,6849,-1.2694,36.7421,CDR,2G
subscribers_00042,9/28/2025 13:36,23822,-1.311,36.8687,CDR,2G
subscribers_00042,9/28/2025 14:59,6311,-1.2763,36.7348,CDR,2G
subscribers_00042,9/28/2025 17:06,6311,-1.2763,36.7348,CDR,2G
subscribers_00042,9/28/2025 17:41,6311,-1.2763,36.7348,CDR,2G
subscribers_00042,9/28/2025 17:47,6311,-1.2763,36.7348,CDR,2G
subscribers_00042,9/28/2025 19:34,4476,-1.3009,36.7038,CDR,2G
subscribers_00043,9/22/2025 2:33,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/22/2025 9:03,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/22/2025 9:09,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/22/2025 11:12,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/22/2025 11:39,27486,-1.2606,36.8847,CDR,2G
subscribers_00043,9/22/2025 13:09,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/22/2025 15:29,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/22/2025 16:44,22551,-1.3292,36.8593,CDR,2G
subscribers_00043,9/22/2025 16:48,22551,-1.3292,36.8593,CDR,2G
subscribers_00043,9/22/2025 16:50,22551,-1.3292,36.8593,CDR,2G
subscribers_00043,9/22/2025 17:25,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/22/2025 18:50,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/22/2025 20:41,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/22/2025 21:52,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/23/2025 9:08,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/23/2025 10:46,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/23/2025 10:48,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/23/2025 11:29,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/23/2025 13:05,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/23/2025 15:22,32324,-1.215,36.905,CDR,2G
subscribers_00043,9/23/2025 15:25,32324,-1.215,36.905,CDR,2G
subscribers_00043,9/23/2025 17:45,32324,-1.215,36.905,CDR,2G
subscribers_00043,9/23/2025 19:11,32324,-1.215,36.905,CDR,2G
subscribers_00043,9/23/2025 20:32,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/23/2025 20:36,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/23/2025 20:56,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/23/2025 21:18,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/24/2025 4:00,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/24/2025 6:33,17001,-1.2964,36.8282,CDR,2G
subscribers_00043,9/24/2025 8:22,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/24/2025 8:50,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/24/2025 10:08,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/24/2025 10:16,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/24/2025 10:51,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/24/2025 12:08,28180,-1.2901,36.8871,CDR,2G
subscribers_00043,9/24/2025 14:01,28180,-1.2901,36.8871,CDR,2G
subscribers_00043,9/24/2025 14:15,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/24/2025 15:06,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/24/2025 18:37,28180,-1.2901,36.8871,CDR,2G
subscribers_00043,9/24/2025 20:03,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/24/2025 22:22,15394,-1.2718,36.8219,CDR,2G
subscribers_00043,9/24/2025 23:34,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/25/2025 5:20,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/25/2025 9:34,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/25/2025 11:12,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/25/2025 12:40,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/25/2025 14:24,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/25/2025 14:54,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/25/2025 16:10,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/25/2025 17:41,13564,-1.2793,36.8129,CDR,2G
subscribers_00043,9/25/2025 19:00,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/25/2025 20:13,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/25/2025 20:15,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/25/2025 21:43,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/25/2025 21:45,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/26/2025 1:31,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/26/2025 5:38,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/26/2025 7:05,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/26/2025 9:01,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/26/2025 10:38,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/26/2025 12:05,20578,-1.272,36.8469,CDR,2G
subscribers_00043,9/26/2025 12:27,28180,-1.2901,36.8871,CDR,2G
subscribers_00043,9/26/2025 12:31,28180,-1.2901,36.8871,CDR,2G
subscribers_00043,9/26/2025 15:11,43913,-1.282,36.8202,IPDR,3G
subscribers_00043,9/26/2025 16:25,43913,-1.282,36.8202,IPDR,3G
subscribers_00043,9/26/2025 18:48,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/26/2025 19:20,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/26/2025 19:26,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/26/2025 20:12,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/26/2025 22:55,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/27/2025 1:52,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/27/2025 7:35,43476,-1.1366,36.6357,CDR,3G
subscribers_00043,9/27/2025 10:12,13591,-1.3269,36.8131,CDR,2G
subscribers_00043,9/27/2025 10:17,13591,-1.3269,36.8131,CDR,2G
subscribers_00043,9/27/2025 10:21,13591,-1.3269,36.8131,CDR,2G
subscribers_00043,9/27/2025 11:16,15224,-1.2732,36.8212,CDR,2G
subscribers_00043,9/27/2025 11:59,15224,-1.2732,36.8212,CDR,2G
subscribers_00043,9/27/2025 12:12,16492,-1.3118,36.8261,CDR,2G
subscribers_00043,9/27/2025 12:17,22791,-1.3287,36.8612,CDR,2G
subscribers_00043,9/27/2025 12:20,22791,-1.3287,36.8612,CDR,2G
subscribers_00043,9/27/2025 14:14,16247,-1.2858,36.8252,CDR,2G
subscribers_00043,9/27/2025 15:33,28180,-1.2901,36.8871,CDR,2G
subscribers_00043,9/27/2025 15:38,28180,-1.2901,36.8871,CDR,2G
subscribers_00043,9/27/2025 15:50,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/27/2025 17:06,36927,-1.4112,36.9539,CDR,2G
subscribers_00043,9/27/2025 18:17,37832,-1.1436,36.9646,CDR,2G
subscribers_00043,9/28/2025 5:50,37832,-1.1436,36.9646,CDR,2G
subscribers_00043,9/28/2025 6:42,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/28/2025 7:44,5414,-1.3095,36.7214,CDR,2G
subscribers_00043,9/28/2025 9:35,28180,-1.2901,36.8871,CDR,2G
subscribers_00043,9/28/2025 10:06,28180,-1.2901,36.8871,CDR,2G
subscribers_00043,9/28/2025 11:29,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/28/2025 12:32,2238,-1.231,36.6651,CDR,2G
subscribers_00043,9/28/2025 12:35,2238,-1.231,36.6651,CDR,2G
subscribers_00043,9/28/2025 13:22,28180,-1.2901,36.8871,CDR,2G
subscribers_00043,9/28/2025 14:59,5036,-1.3051,36.715,CDR,2G
subscribers_00043,9/28/2025 17:25,5036,-1.3051,36.715,CDR,2G
subscribers_00043,9/28/2025 17:29,5036,-1.3051,36.715,CDR,2G
subscribers_00043,9/28/2025 18:19,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/28/2025 19:18,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/28/2025 20:33,23321,-1.2567,36.8652,CDR,2G
subscribers_00043,9/28/2025 21:46,7830,-1.2976,36.7537,CDR,2G
subscribers_00044,9/22/2025 5:25,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/22/2025 8:40,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/22/2025 10:33,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/22/2025 12:10,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/22/2025 12:46,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/22/2025 13:40,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/22/2025 14:28,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/22/2025 16:01,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/22/2025 16:25,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/22/2025 17:07,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/22/2025 18:11,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/22/2025 18:54,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/22/2025 18:59,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/22/2025 20:09,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/22/2025 20:34,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/22/2025 23:47,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/23/2025 7:18,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/23/2025 9:23,9871,-1.2058,36.7795,CDR,2G
subscribers_00044,9/23/2025 10:21,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/23/2025 11:27,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/23/2025 11:30,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/23/2025 12:08,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/23/2025 12:51,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/23/2025 14:10,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/23/2025 14:45,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/23/2025 14:50,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/23/2025 16:21,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/23/2025 17:54,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/23/2025 19:22,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/23/2025 19:24,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/23/2025 19:27,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/23/2025 19:32,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/23/2025 19:36,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/23/2025 20:16,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/23/2025 20:31,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/23/2025 20:50,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/23/2025 21:48,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/23/2025 21:50,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/23/2025 23:32,3012,-1.2435,36.6735,CDR,2G
subscribers_00044,9/24/2025 1:10,3012,-1.2435,36.6735,CDR,2G
subscribers_00044,9/24/2025 3:12,3012,-1.2435,36.6735,CDR,2G
subscribers_00044,9/24/2025 6:19,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/24/2025 8:30,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/24/2025 9:56,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/24/2025 11:05,29629,-1.2203,36.8929,IPDR,2G
subscribers_00044,9/24/2025 11:57,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/24/2025 12:42,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/24/2025 12:44,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/24/2025 13:52,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/24/2025 14:11,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/24/2025 14:18,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/24/2025 15:50,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/24/2025 16:08,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/24/2025 18:00,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/24/2025 19:09,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/24/2025 19:12,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/24/2025 19:17,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/24/2025 19:19,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/24/2025 21:18,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/25/2025 5:53,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/25/2025 6:34,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/25/2025 7:42,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/25/2025 8:30,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/25/2025 9:41,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/25/2025 11:21,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/25/2025 11:29,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/25/2025 11:31,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/25/2025 13:21,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/25/2025 14:10,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/25/2025 14:36,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/25/2025 16:05,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/25/2025 16:33,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/25/2025 19:23,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/25/2025 19:34,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/25/2025 20:13,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/25/2025 20:38,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/25/2025 20:44,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/25/2025 21:43,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/25/2025 22:57,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/26/2025 0:06,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/26/2025 3:40,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/26/2025 5:02,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/26/2025 7:32,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/26/2025 8:19,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/26/2025 9:17,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/26/2025 11:48,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/26/2025 12:00,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/26/2025 12:53,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/26/2025 13:10,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/26/2025 14:18,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/26/2025 15:23,42541,-1.2304,36.8787,IPDR,4G
subscribers_00044,9/26/2025 15:26,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/26/2025 16:11,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/26/2025 16:16,29629,-1.2203,36.8929,CDR,2G
subscribers_00044,9/26/2025 16:19,42541,-1.2304,36.8787,IPDR,4G
subscribers_00044,9/26/2025 17:06,42541,-1.2304,36.8787,IPDR,4G
subscribers_00044,9/26/2025 19:46,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/26/2025 21:52,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/27/2025 0:38,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/27/2025 3:04,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/27/2025 5:33,29489,-1.2293,36.8923,IPDR,2G
subscribers_00044,9/27/2025 9:32,9070,-1.2746,36.7696,CDR,2G
subscribers_00044,9/27/2025 10:00,2460,-1.2284,36.667,CDR,2G
subscribers_00044,9/27/2025 10:05,2460,-1.2284,36.667,IPDR,2G
subscribers_00044,9/27/2025 10:55,33814,-1.3646,36.9168,CDR,2G
subscribers_00044,9/27/2025 11:55,33814,-1.3646,36.9168,CDR,2G
subscribers_00044,9/27/2025 12:21,30582,-1.3259,36.8969,CDR,2G
subscribers_00044,9/27/2025 12:29,29150,-1.2798,36.8909,CDR,2G
subscribers_00044,9/27/2025 14:44,29150,-1.2798,36.8909,CDR,2G
subscribers_00044,9/27/2025 15:26,25121,-1.2547,36.8765,CDR,2G
subscribers_00044,9/27/2025 15:40,42541,-1.2304,36.8787,CDR,4G
subscribers_00044,9/27/2025 17:05,30488,-1.1093,36.8964,CDR,2G
subscribers_00044,9/27/2025 17:58,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/27/2025 18:43,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/27/2025 19:43,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/27/2025 21:31,42541,-1.2304,36.8787,IPDR,4G
subscribers_00044,9/27/2025 22:11,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/27/2025 22:27,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/28/2025 3:07,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/28/2025 4:44,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/28/2025 7:07,18876,-1.2173,36.8374,CDR,2G
subscribers_00044,9/28/2025 10:32,18876,-1.2173,36.8374,CDR,2G
subscribers_00044,9/28/2025 11:40,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/28/2025 11:43,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/28/2025 12:38,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/28/2025 12:43,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/28/2025 13:33,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/28/2025 13:36,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/28/2025 14:02,26430,-1.2766,36.8811,CDR,2G
subscribers_00044,9/28/2025 14:57,19492,-1.2935,36.8411,CDR,2G
subscribers_00044,9/28/2025 16:16,37936,-1.1454,36.966,CDR,2G
subscribers_00044,9/28/2025 16:45,37936,-1.1454,36.966,CDR,2G
subscribers_00044,9/28/2025 18:15,37936,-1.1454,36.966,CDR,2G
subscribers_00044,9/28/2025 18:53,19280,-1.2627,36.8399,CDR,2G
subscribers_00044,9/28/2025 20:52,29489,-1.2293,36.8923,CDR,2G
subscribers_00044,9/28/2025 23:40,29489,-1.2293,36.8923,CDR,2G
subscribers_00045,9/22/2025 3:22,18376,-1.2769,36.8349,CDR,2G
subscribers_00045,9/22/2025 8:19,12655,-1.2785,36.8061,CDR,2G
subscribers_00045,9/22/2025 10:23,12655,-1.2785,36.8061,CDR,2G
subscribers_00045,9/22/2025 10:29,12655,-1.2785,36.8061,CDR,2G
